example_id,model_name,model_short,model_type,layer,method,repr,pooling,D,tau,baseline_tau,abtt_tau,query_index,candidate_index,query_file_id,candidate_file_id,query_path,candidate_path,query_folder_id,candidate_folder_id,candidate_label,candidate_role,gold_similar,baseline_score,abtt_score,baseline_pred,abtt_pred,bucket,baseline_disagrees,baseline_margin,abtt_margin,baseline_margin_abs,abtt_margin_abs,bucket_slot,methods_available
131,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,614,617,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.11/BAV1341.13r.4.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.11/KoeD213.26v.2.txt,CNEO.315.11,CNEO.315.11,CNEO.315.11,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
132,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,630,631,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.13/D1723.556.3.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.13/Hat42.161v.4.txt,CNEO.315.13,CNEO.315.13,CNEO.315.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
133,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,244,245,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.21/Brn425.59r.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.21/C1525.30r.1.txt,CANT.328.21,CANT.328.21,CANT.328.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
134,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,156,155,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.4/BAV1341.11r.13.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.4/BAV1341.11r.12.txt,CANC.314.4,CANC.314.4,CANC.314.4,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
135,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,734,737,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.20/BN2123.97r.10.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.20/KoeD213.16r.2.txt,CNIC.325.20,CNIC.325.20,CNIC.325.20,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
136,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1050,1053,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.20/C1525.5v.4.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.20/Vat5845.8r.5.txt,Can.apost.20,Can.apost.20,Can.apost.20,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
137,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,251,252,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.22/D1723.558.6.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.22/Hat42.172v.1.txt,CANT.328.22,CANT.328.22,CANT.328.22,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
138,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,88,86,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.15/KoeD213.23r.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.15/D1723.525.2.txt,CANC.314.15,CANC.314.15,CANC.314.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
139,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,631,628,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.13/Hat42.161v.4.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.13/Brn425.56v.2.txt,CNEO.315.13,CNEO.315.13,CNEO.315.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
140,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,213,211,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.15/D1723.537.8.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.15/Brn425.35r.3.txt,CANT.328.15,CANT.328.15,CANT.328.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
141,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,836,837,/projects/beto/irowerojas/localLatin/data/canon/CORL.511.2/BAV1341.54v.17.txt,/projects/beto/irowerojas/localLatin/data/canon/CORL.511.2/BN2123.98r.3.txt,CORL.511.2,CORL.511.2,CORL.511.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
142,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,269,270,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.4/BAV1341.17r.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.4/Brn425.34v.4.txt,CANT.328.4,CANT.328.4,CANT.328.4,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
143,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1148,1147,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.38/Hat42.147v.3.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.38/C1525.6v.6.txt,Can.apost.38,Can.apost.38,Can.apost.38,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
144,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,745,744,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.3/D1723.524.9.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.3/C1525.11r.3.txt,CNIC.325.3,CNIC.325.3,CNIC.325.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
145,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,237,242,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.20/BAV1341.18r.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.20/Hat42.172r.1.txt,CANT.328.20,CANT.328.20,CANT.328.20,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
146,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,822,823,/projects/beto/irowerojas/localLatin/data/canon/CORL.511.15/BN2123.93v.7.txt,/projects/beto/irowerojas/localLatin/data/canon/CORL.511.15/Brn425.39r.3.txt,CORL.511.15,CORL.511.15,CORL.511.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
147,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,89,94,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.16/BAV1341.12r.3.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.16/Hat42.159r.1.txt,CANC.314.16,CANC.314.16,CANC.314.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
148,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,762,764,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.7/BN2123.82r.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.7/Hat42.152r.2.txt,CNIC.325.7,CNIC.325.7,CNIC.325.7,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
149,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,154,151,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.3/KoeD213.20v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.3/BAV1341.11r.11.txt,CANC.314.3,CANC.314.3,CANC.314.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
150,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,622,623,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.12/D1723.555.10.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.12/Hat42.161v.3.txt,CNEO.315.12,CNEO.315.12,CNEO.315.12,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
151,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,105,104,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.18/KoeD213.24r.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.18/Hat42.159r.3.txt,CANC.314.18,CANC.314.18,CANC.314.18,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
152,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,646,651,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.3/BAV1341.12v.18.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.3/KoeD213.25v.3.txt,CNEO.315.3,CNEO.315.3,CNEO.315.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
153,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,81,80,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.14/Hat42.158v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.14/C1525.20v.1.txt,CANC.314.14,CANC.314.14,CANC.314.14,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
154,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,178,179,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.9/BAV1341.11v.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.9/Brn425.55r.5.txt,CANC.314.9,CANC.314.9,CANC.314.9,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
155,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,755,754,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.5/C1525.11v.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.5/BN2123.76r.3.txt,CNIC.325.5,CNIC.325.5,CNIC.325.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
156,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,639,640,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.2/BAV1341.12v.17.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.2/BN2123.98r.9.txt,CNEO.315.2,CNEO.315.2,CNEO.315.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
157,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,86,87,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.15/D1723.525.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.15/Hat42.158v.2.txt,CANC.314.15,CANC.314.15,CANC.314.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
158,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1189,1191,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.45/C1525.7v.2.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.45/KoeD213.9v.5.txt,Can.apost.45,Can.apost.45,Can.apost.45,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
159,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1059,1058,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.21/Vat5845.8r.6.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.21/KoeD213.6v.4.txt,Can.apost.21,Can.apost.21,Can.apost.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
160,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1214,1213,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.49/Vat5845.10v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.49/KoeD213.10r.2.txt,Can.apost.49,Can.apost.49,Can.apost.49,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
161,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,127,124,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.21/C1525.21r.4.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.21/BAV1341.12r.8.txt,CANC.314.21,CANC.314.21,CANC.314.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
162,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,290,288,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.8/C1525.28r.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.8/BN2123.86v.4.txt,CANT.328.8,CANT.328.8,CANT.328.8,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
163,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1029,1033,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.17/BAV1341.7r.11.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.17/Vat5845.8r.2.txt,Can.apost.17,Can.apost.17,Can.apost.17,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
164,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,686,687,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.11/BN2123.86v.10.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.11/Brn425.17v.1.txt,CNIC.325.11,CNIC.325.11,CNIC.325.11,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
165,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,531,529,/projects/beto/irowerojas/localLatin/data/canon/CGAN.355.7/KoeD213.29v.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CGAN.355.7/D1723.538.8.txt,CGAN.355.7,CGAN.355.7,CGAN.355.7,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
166,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,725,727,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.19/BN2123.96r.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.19/Hat42.154v.2.txt,CNIC.325.19,CNIC.325.19,CNIC.325.19,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
167,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,93,89,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.16/D1723.525.3.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.16/BAV1341.12r.3.txt,CANC.314.16,CANC.314.16,CANC.314.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
168,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,163,162,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.5/C1525.19v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.5/BAV1341.11v.1.txt,CANC.314.5,CANC.314.5,CANC.314.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
169,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,104,103,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.18/Hat42.159r.3.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.18/D1723.547.5.txt,CANC.314.18,CANC.314.18,CANC.314.18,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
170,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,133,131,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.22/Brn425.27r.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.22/BAV1341.12r.9.txt,CANC.314.22,CANC.314.22,CANC.314.22,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
171,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,647,646,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.3/Brn425.24v.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.3/BAV1341.12v.18.txt,CNEO.315.3,CNEO.315.3,CNEO.315.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
172,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,290,289,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.8/C1525.28r.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CANT.328.8/Brn425.64r.1.txt,CANT.328.8,CANT.328.8,CANT.328.8,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
173,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,680,679,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.1/C1525.11r.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.1/BN2123.76v.6.txt,CNIC.325.1,CNIC.325.1,CNIC.325.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
174,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,166,168,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.6/BAV1341.11v.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.6/Hat42.157v.1.txt,CANC.314.6,CANC.314.6,CANC.314.6,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
175,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,997,998,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.10/KoeD213.5v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.10/Vat5845.7v.2.txt,Can.apost.10,Can.apost.10,Can.apost.10,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
176,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,140,142,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.23/C1525.21r.6.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.23/Hat42.159v.5.txt,CANC.314.23,CANC.314.23,CANC.314.23,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
177,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,753,748,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.4/KoeD213.12r.2.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.4/BN2123.81v.6.txt,CNIC.325.4,CNIC.325.4,CNIC.325.4,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
178,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,664,665,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.6/Hat42.161r.3.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.6/KoeD213.26r.2.txt,CNEO.315.6,CNEO.315.6,CNEO.315.6,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
179,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,618,622,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.12/BAV1341.13r.5.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.12/D1723.555.10.txt,CNEO.315.12,CNEO.315.12,CNEO.315.12,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
180,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,713,712,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.16/D1723.556.6.txt,/projects/beto/irowerojas/localLatin/data/canon/CNIC.325.16/C1525.13r.2.txt,CNIC.325.16,CNIC.325.16,CNIC.325.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
181,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,146,144,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.24/C1525.21v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.24/BAV1341.12v.1.txt,CANC.314.24,CANC.314.24,CANC.314.24,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
182,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,631,627,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.13/Hat42.161v.4.txt,/projects/beto/irowerojas/localLatin/data/canon/CNEO.315.13/BN2123.84v.4.txt,CNEO.315.13,CNEO.315.13,CNEO.315.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
183,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,110,106,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.19/Hat42.159v.1.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.19/BAV1341.12r.6.txt,CANC.314.19,CANC.314.19,CANC.314.19,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
184,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,135,131,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.22/D1723.530.7.txt,/projects/beto/irowerojas/localLatin/data/canon/CANC.314.22/BAV1341.12r.9.txt,CANC.314.22,CANC.314.22,CANC.314.22,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
185,bowphs/LaTa,LaTa,t5,7,abtt_optimal,hidden,mean,10,0.5025125628140703,0.9949748743718592,0.5025125628140703,,,1141,1143,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.37/BN2123.84v.8.txt,/projects/beto/irowerojas/localLatin/data/canon/Can.apost.37/Hat42.147v.2.txt,Can.apost.37,Can.apost.37,Can.apost.37,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
