"folder_id","filename","path","folder_size","is_singleton","is_winnable","file_id","split","is_test_query","has_test_partner","taskb_role","has_reference_dir"
"DLEO.440.402","Brn425.50r.2.txt","data/decritals_labelled/DLEO.440.402/Brn425.50r.2.txt",19,False,True,191,"train",False,True,"train",False
"DLEO.440.402","Brn425.50v.1.txt","data/decritals_labelled/DLEO.440.402/Brn425.50v.1.txt",19,False,True,192,"test",True,True,"query",True
"DLEO.440.402","Brn425.52v.5.txt","data/decritals_labelled/DLEO.440.402/Brn425.52v.5.txt",19,False,True,193,"test",True,True,"reference",False
"DLEO.440.402","C1525.127r.1.txt","data/decritals_labelled/DLEO.440.402/C1525.127r.1.txt",19,False,True,194,"train",False,True,"train",False
"DLEO.440.402","C1525.127r.2.txt","data/decritals_labelled/DLEO.440.402/C1525.127r.2.txt",19,False,True,195,"test",True,True,"reference",False
"DLEO.440.402","C1525.127v.1.txt","data/decritals_labelled/DLEO.440.402/C1525.127v.1.txt",19,False,True,196,"train",False,True,"train",False
"DLEO.440.402","C1525.127v.2.txt","data/decritals_labelled/DLEO.440.402/C1525.127v.2.txt",19,False,True,197,"test",True,True,"reference",False
"DLEO.440.402","C1525.127v.3.txt","data/decritals_labelled/DLEO.440.402/C1525.127v.3.txt",19,False,True,198,"train",False,True,"train",False
"DLEO.440.402","D1723.549.5.txt","data/decritals_labelled/DLEO.440.402/D1723.549.5.txt",19,False,True,199,"test",True,True,"reference",False
"DLEO.440.402","D1723.550.1.txt","data/decritals_labelled/DLEO.440.402/D1723.550.1.txt",19,False,True,200,"train",False,True,"train",False
"DLEO.440.402","D1723.550.2.txt","data/decritals_labelled/DLEO.440.402/D1723.550.2.txt",19,False,True,201,"test",True,True,"query",True
"DLEO.440.402","D1723.552.4.txt","data/decritals_labelled/DLEO.440.402/D1723.552.4.txt",19,False,True,202,"train",False,True,"train",False
"DLEO.440.405","BerHam132.85r.1.txt","data/decritals_labelled/DLEO.440.405/BerHam132.85r.1.txt",2,False,True,203,"test",True,True,"reference",False
"DLEO.440.405","C1525.127v.4.txt","data/decritals_labelled/DLEO.440.405/C1525.127v.4.txt",2,False,True,204,"test",True,True,"query",True
"DLEO.440.406","BerHam132.98v.3.txt","data/decritals_labelled/DLEO.440.406/BerHam132.98v.3.txt",3,False,True,205,"train",False,False,"train",False
"DLEO.440.406","Brn425.61r.1.txt","data/decritals_labelled/DLEO.440.406/Brn425.61r.1.txt",3,False,True,206,"train",False,False,"train",False
"DLEO.440.406","D1723.560.2.txt","data/decritals_labelled/DLEO.440.406/D1723.560.2.txt",3,False,True,207,"test",False,False,"query",False
"DLEO.440.410","BerHam132.93r.4.txt","data/decritals_labelled/DLEO.440.410/BerHam132.93r.4.txt",2,False,True,208,"test",True,True,"query",True
"DLEO.440.410","C1525.137v.3.txt","data/decritals_labelled/DLEO.440.410/C1525.137v.3.txt",2,False,True,209,"test",True,True,"reference",False
"DLEO.440.411","BerHam132.90v.1.txt","data/decritals_labelled/DLEO.440.411/BerHam132.90v.1.txt",27,False,True,210,"train",False,True,"train",False
"DLEO.440.411","BerHam132.91r.1.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91r.1.txt",27,False,True,211,"test",True,True,"query",True
"DLEO.440.411","BerHam132.91r.2.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91r.2.txt",27,False,True,212,"train",False,True,"train",False
"DLEO.440.411","BerHam132.91v.1.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91v.1.txt",27,False,True,213,"test",True,True,"query",True
"DLEO.440.411","BerHam132.91v.2.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91v.2.txt",27,False,True,214,"train",False,True,"train",False
"DLEO.440.411","BerHam132.91v.3.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91v.3.txt",27,False,True,215,"test",True,True,"reference",False
"DLEO.440.411","BerHam132.91v.4.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91v.4.txt",27,False,True,216,"test",True,True,"reference",False
"DLEO.440.411","BerHam132.91v.5.txt","data/decritals_labelled/DLEO.440.411/BerHam132.91v.5.txt",27,False,True,217,"test",True,True,"query",True
"DLEO.440.411","BerHam132.92r.1.txt","data/decritals_labelled/DLEO.440.411/BerHam132.92r.1.txt",27,False,True,218,"test",True,True,"reference",False
"DLEO.440.411","BerHam132.92r.2.txt","data/decritals_labelled/DLEO.440.411/BerHam132.92r.2.txt",27,False,True,219,"test",True,True,"query",True
"DLEO.440.411","BerHam132.92r.3.txt","data/decritals_labelled/DLEO.440.411/BerHam132.92r.3.txt",27,False,True,220,"train",False,True,"train",False
"DLEO.440.411","Brn425.51r.1.txt","data/decritals_labelled/DLEO.440.411/Brn425.51r.1.txt",27,False,True,221,"test",True,True,"reference",False
"DLEO.440.411","Brn425.51r.2.txt","data/decritals_labelled/DLEO.440.411/Brn425.51r.2.txt",27,False,True,222,"train",False,True,"train",False
"DLEO.440.411","Brn425.64r.4.txt","data/decritals_labelled/DLEO.440.411/Brn425.64r.4.txt",27,False,True,223,"test",True,True,"query",True
"DLEO.440.411","C1525.133v.5.txt","data/decritals_labelled/DLEO.440.411/C1525.133v.5.txt",27,False,True,224,"train",False,True,"train",False
"DLEO.440.411","C1525.135r.1.txt","data/decritals_labelled/DLEO.440.411/C1525.135r.1.txt",27,False,True,225,"train",False,True,"train",False
"DLEO.440.411","C1525.135r.2.txt","data/decritals_labelled/DLEO.440.411/C1525.135r.2.txt",27,False,True,226,"test",True,True,"reference",False
"DLEO.440.411","C1525.135r.3.txt","data/decritals_labelled/DLEO.440.411/C1525.135r.3.txt",27,False,True,227,"train",False,True,"train",False
"DLEO.440.411","C1525.135r.4.txt","data/decritals_labelled/DLEO.440.411/C1525.135r.4.txt",27,False,True,228,"test",True,True,"query",True
"DLEO.440.411","C1525.135r.5.txt","data/decritals_labelled/DLEO.440.411/C1525.135r.5.txt",27,False,True,229,"test",True,True,"query",True
"DLEO.440.411","C1525.135v.1.txt","data/decritals_labelled/DLEO.440.411/C1525.135v.1.txt",27,False,True,230,"test",True,True,"reference",False
"DLEO.440.411","C1525.135v.2.txt","data/decritals_labelled/DLEO.440.411/C1525.135v.2.txt",27,False,True,231,"test",True,True,"reference",False
"DLEO.440.411","C1525.135v.3.txt","data/decritals_labelled/DLEO.440.411/C1525.135v.3.txt",27,False,True,232,"train",False,True,"train",False
"DLEO.440.411","C1525.136r.1.txt","data/decritals_labelled/DLEO.440.411/C1525.136r.1.txt",27,False,True,233,"train",False,True,"train",False
"DLEO.440.411","C1525.136r.2.txt","data/decritals_labelled/DLEO.440.411/C1525.136r.2.txt",27,False,True,234,"train",False,True,"train",False
"DLEO.440.411","D1723.550.4.txt","data/decritals_labelled/DLEO.440.411/D1723.550.4.txt",27,False,True,235,"train",False,True,"train",False
"DLEO.440.411","D1723.550.5.txt","data/decritals_labelled/DLEO.440.411/D1723.550.5.txt",27,False,True,236,"train",False,True,"train",False
"DLEO.440.412","BN2123.73r.3.txt","data/decritals_labelled/DLEO.440.412/BN2123.73r.3.txt",1,True,False,237,"train",False,False,"train",False
"DLEO.440.414","BerHam132.85r.2.txt","data/decritals_labelled/DLEO.440.414/BerHam132.85r.2.txt",19,False,True,238,"train",False,True,"train",False
"DLEO.440.414","BerHam132.85r.3.txt","data/decritals_labelled/DLEO.440.414/BerHam132.85r.3.txt",19,False,True,239,"test",True,True,"query",True
"DLEO.440.414","BerHam132.85v.1.txt","data/decritals_labelled/DLEO.440.414/BerHam132.85v.1.txt",19,False,True,240,"train",False,True,"train",False
"DLEO.440.414","BerHam132.86v.1.txt","data/decritals_labelled/DLEO.440.414/BerHam132.86v.1.txt",19,False,True,241,"test",True,True,"reference",False
"DLEO.440.414","BerHam132.86v.2.txt","data/decritals_labelled/DLEO.440.414/BerHam132.86v.2.txt",19,False,True,242,"test",True,True,"query",True
"DLEO.440.414","BerHam132.86v.3.txt","data/decritals_labelled/DLEO.440.414/BerHam132.86v.3.txt",19,False,True,243,"train",False,True,"train",False
"DLEO.440.414","BerHam132.87r.1.txt","data/decritals_labelled/DLEO.440.414/BerHam132.87r.1.txt",19,False,True,244,"test",True,True,"query",True
"DLEO.440.414","BerHam1332.86r.2.txt","data/decritals_labelled/DLEO.440.414/BerHam1332.86r.2.txt",19,False,True,245,"train",False,True,"train",False
"DLEO.440.414","Brn425.44r.3.txt","data/decritals_labelled/DLEO.440.414/Brn425.44r.3.txt",19,False,True,246,"train",False,True,"train",False
"DLEO.440.414","Brn425.44r.4.txt","data/decritals_labelled/DLEO.440.414/Brn425.44r.4.txt",19,False,True,247,"train",False,True,"train",False
"DLEO.440.414","C1525.128v.1.txt","data/decritals_labelled/DLEO.440.414/C1525.128v.1.txt",19,False,True,248,"test",True,True,"reference",False
"DLEO.440.414","C1525.128v.2.txt","data/decritals_labelled/DLEO.440.414/C1525.128v.2.txt",19,False,True,249,"train",False,True,"train",False
"DLEO.440.414","C1525.129r.1.txt","data/decritals_labelled/DLEO.440.414/C1525.129r.1.txt",19,False,True,250,"test",True,True,"query",True
"DLEO.440.414","C1525.129v.1.txt","data/decritals_labelled/DLEO.440.414/C1525.129v.1.txt",19,False,True,251,"test",True,True,"reference",False
"DLEO.440.414","C1525.130r.1.txt","data/decritals_labelled/DLEO.440.414/C1525.130r.1.txt",19,False,True,252,"test",True,True,"reference",False
"DLEO.440.414","C1525.130r.2.txt","data/decritals_labelled/DLEO.440.414/C1525.130r.2.txt",19,False,True,253,"train",False,True,"train",False
"DLEO.440.414","C1525.130v.1.txt","data/decritals_labelled/DLEO.440.414/C1525.130v.1.txt",19,False,True,254,"train",False,True,"train",False
"DLEO.440.414","D1723.545.2.txt","data/decritals_labelled/DLEO.440.414/D1723.545.2.txt",19,False,True,255,"train",False,True,"train",False
"DLEO.440.414","D1723.545.3.txt","data/decritals_labelled/DLEO.440.414/D1723.545.3.txt",19,False,True,256,"test",True,True,"reference",False
"DLEO.440.416","BerHam132.88r.2.txt","data/decritals_labelled/DLEO.440.416/BerHam132.88r.2.txt",4,False,True,257,"train",False,True,"train",False
"DLEO.440.416","Brn425.19v.1.txt","data/decritals_labelled/DLEO.440.416/Brn425.19v.1.txt",4,False,True,258,"train",False,True,"train",False
"DLEO.440.416","C1525.130v.2.txt","data/decritals_labelled/DLEO.440.416/C1525.130v.2.txt",4,False,True,259,"test",True,True,"reference",False
"DLEO.440.416","D1723.523.7.txt","data/decritals_labelled/DLEO.440.416/D1723.523.7.txt",4,False,True,260,"test",True,True,"query",True
"DLEO.440.418","BerHam132.76r.1.txt","data/decritals_labelled/DLEO.440.418/BerHam132.76r.1.txt",1,True,False,261,"test",False,False,"query",False
"DLEO.440.420","BerHam132.76r.2.txt","data/decritals_labelled/DLEO.440.420/BerHam132.76r.2.txt",1,True,False,262,"test",False,False,"query",False
"DLEO.440.423","BerHam132.77r.1.txt","data/decritals_labelled/DLEO.440.423/BerHam132.77r.1.txt",1,True,False,263,"train",False,False,"train",False
"DLEO.440.427","BerHam132.78v.2.txt","data/decritals_labelled/DLEO.440.427/BerHam132.78v.2.txt",1,True,False,264,"train",False,False,"train",False
"DLEO.440.438","BerHam132.79r.1.txt","data/decritals_labelled/DLEO.440.438/BerHam132.79r.1.txt",1,True,False,265,"train",False,False,"train",False
"DLEO.440.439","BerHam132.79v.1.txt","data/decritals_labelled/DLEO.440.439/BerHam132.79v.1.txt",1,True,False,266,"train",False,False,"train",False
"DLEO.440.448","BerHam132.79v.2.txt","data/decritals_labelled/DLEO.440.448/BerHam132.79v.2.txt",1,True,False,267,"train",False,False,"train",False
"DLEO.440.449","BerHam132.80r.1.txt","data/decritals_labelled/DLEO.440.449/BerHam132.80r.1.txt",1,True,False,268,"train",False,False,"train",False
"DLEO.440.452","BerHam132.80r.2.txt","data/decritals_labelled/DLEO.440.452/BerHam132.80r.2.txt",1,True,False,269,"train",False,False,"train",False
"DLEO.440.453","BerHam132.80v.1.txt","data/decritals_labelled/DLEO.440.453/BerHam132.80v.1.txt",1,True,False,270,"test",False,False,"reference",False
"DLEO.440.454","BerHam132.80v.2.txt","data/decritals_labelled/DLEO.440.454/BerHam132.80v.2.txt",1,True,False,271,"train",False,False,"train",False
"DLEO.440.459","BerHam132.81r.1.txt","data/decritals_labelled/DLEO.440.459/BerHam132.81r.1.txt",1,True,False,272,"train",False,False,"train",False
"DLEO.440.460","BerHam132.81r.2.txt","data/decritals_labelled/DLEO.440.460/BerHam132.81r.2.txt",6,False,True,273,"train",False,True,"train",False
"DLEO.440.460","BerHam132.81r.3.txt","data/decritals_labelled/DLEO.440.460/BerHam132.81r.3.txt",6,False,True,274,"train",False,True,"train",False
"DLEO.440.460","BerHam132.81v.1.txt","data/decritals_labelled/DLEO.440.460/BerHam132.81v.1.txt",6,False,True,275,"test",True,True,"reference",False
"DLEO.440.460","BerHam132.81v.2.txt","data/decritals_labelled/DLEO.440.460/BerHam132.81v.2.txt",6,False,True,276,"test",True,True,"query",True
"DLEO.440.460","Brn425.19r.4.txt","data/decritals_labelled/DLEO.440.460/Brn425.19r.4.txt",6,False,True,277,"train",False,True,"train",False
"DLEO.440.460","D1723.523.6.txt","data/decritals_labelled/DLEO.440.460/D1723.523.6.txt",6,False,True,278,"test",True,True,"reference",False
"DLEO.440.462","BerHam132.81v.3.txt","data/decritals_labelled/DLEO.440.462/BerHam132.81v.3.txt",1,True,False,279,"test",False,False,"reference",False
"DLEO.440.463","BerHam132.81v.4.txt","data/decritals_labelled/DLEO.440.463/BerHam132.81v.4.txt",1,True,False,280,"train",False,False,"train",False
"DLEO.440.465","BerHam132.82r.1.txt","data/decritals_labelled/DLEO.440.465/BerHam132.82r.1.txt",1,True,False,281,"test",False,False,"reference",False
"DLEO.440.470","BerHam132.82v.1.txt","data/decritals_labelled/DLEO.440.470/BerHam132.82v.1.txt",1,True,False,282,"test",False,False,"query",False
"DLEO.440.473","BerHam132.82v.2.txt","data/decritals_labelled/DLEO.440.473/BerHam132.82v.2.txt",1,True,False,283,"train",False,False,"train",False
"DLEO.440.481","BerHam132.83r.1.txt","data/decritals_labelled/DLEO.440.481/BerHam132.83r.1.txt",1,True,False,284,"test",False,False,"reference",False
"DLEO.440.483","BerHam132.83r.2.txt","data/decritals_labelled/DLEO.440.483/BerHam132.83r.2.txt",1,True,False,285,"train",False,False,"train",False
"DLEO.440.485","BerHam132.98r.1.txt","data/decritals_labelled/DLEO.440.485/BerHam132.98r.1.txt",9,False,True,286,"train",False,True,"train",False
"DLEO.440.485","BerHam132.98r.2.txt","data/decritals_labelled/DLEO.440.485/BerHam132.98r.2.txt",9,False,True,287,"test",True,True,"query",True
"DLEO.440.485","BerHam132.98r.3.txt","data/decritals_labelled/DLEO.440.485/BerHam132.98r.3.txt",9,False,True,288,"train",False,True,"train",False
"DLEO.440.485","Brn425.13r.1.txt","data/decritals_labelled/DLEO.440.485/Brn425.13r.1.txt",9,False,True,289,"test",True,True,"reference",False
"DLEO.440.485","Brn425.14v.5.txt","data/decritals_labelled/DLEO.440.485/Brn425.14v.5.txt",9,False,True,290,"test",True,True,"reference",False
"DLEO.440.485","Brn425.64v.1.txt","data/decritals_labelled/DLEO.440.485/Brn425.64v.1.txt",9,False,True,291,"test",True,True,"query",True
"DLEO.440.485","D1723.518.20.txt","data/decritals_labelled/DLEO.440.485/D1723.518.20.txt",9,False,True,292,"train",False,True,"train",False
"DLEO.440.485","D1723.520.2.txt","data/decritals_labelled/DLEO.440.485/D1723.520.2.txt",9,False,True,293,"test",True,True,"reference",False
"DLEO.440.485","D1723.563.4.txt","data/decritals_labelled/DLEO.440.485/D1723.563.4.txt",9,False,True,294,"train",False,True,"train",False
"DLEO.440.536","BN2123.89v.4.txt","data/decritals_labelled/DLEO.440.536/BN2123.89v.4.txt",26,False,True,295,"train",False,True,"train",False
"DLEO.440.536","BerHam132.92v.1.txt","data/decritals_labelled/DLEO.440.536/BerHam132.92v.1.txt",26,False,True,296,"test",True,True,"reference",False
"DLEO.440.536","BerHam132.92v.2.txt","data/decritals_labelled/DLEO.440.536/BerHam132.92v.2.txt",26,False,True,297,"test",True,True,"query",True
"DLEO.440.536","BerHam132.92v.3.txt","data/decritals_labelled/DLEO.440.536/BerHam132.92v.3.txt",26,False,True,298,"train",False,True,"train",False
"DLEO.440.536","BerHam132.92v.4.txt","data/decritals_labelled/DLEO.440.536/BerHam132.92v.4.txt",26,False,True,299,"train",False,True,"train",False
"DLEO.440.536","BerHam132.92v.5.txt","data/decritals_labelled/DLEO.440.536/BerHam132.92v.5.txt",26,False,True,300,"train",False,True,"train",False
"DLEO.440.536","BerHam132.93r.1.txt","data/decritals_labelled/DLEO.440.536/BerHam132.93r.1.txt",26,False,True,301,"test",True,True,"reference",False
"DLEO.440.536","BerHam132.93r.2.txt","data/decritals_labelled/DLEO.440.536/BerHam132.93r.2.txt",26,False,True,302,"train",False,True,"train",False
"DLEO.440.536","BerHam132.93r.3.txt","data/decritals_labelled/DLEO.440.536/BerHam132.93r.3.txt",26,False,True,303,"test",True,True,"query",True
"DLEO.440.536","Brn425.18r.3.txt","data/decritals_labelled/DLEO.440.536/Brn425.18r.3.txt",26,False,True,304,"train",False,True,"train",False
"DLEO.440.536","Brn425.22v.2.txt","data/decritals_labelled/DLEO.440.536/Brn425.22v.2.txt",26,False,True,305,"train",False,True,"train",False
"DLEO.440.536","Brn425.22v.3.txt","data/decritals_labelled/DLEO.440.536/Brn425.22v.3.txt",26,False,True,306,"train",False,True,"train",False
"DLEO.440.536","Brn425.23r.1.txt","data/decritals_labelled/DLEO.440.536/Brn425.23r.1.txt",26,False,True,307,"train",False,True,"train",False
"DLEO.440.536","Brn425.23r.2.txt","data/decritals_labelled/DLEO.440.536/Brn425.23r.2.txt",26,False,True,308,"train",False,True,"train",False
"DLEO.440.536","C1525.136v.1.txt","data/decritals_labelled/DLEO.440.536/C1525.136v.1.txt",26,False,True,309,"train",False,True,"train",False
"DLEO.440.536","C1525.137r.1.txt","data/decritals_labelled/DLEO.440.536/C1525.137r.1.txt",26,False,True,310,"test",True,True,"query",True
"DLEO.440.536","C1525.137r.2.txt","data/decritals_labelled/DLEO.440.536/C1525.137r.2.txt",26,False,True,311,"test",True,True,"reference",False
"DLEO.440.536","C1525.137r.3.txt","data/decritals_labelled/DLEO.440.536/C1525.137r.3.txt",26,False,True,312,"test",True,True,"query",True
"DLEO.440.536","C1525.137r.4.txt","data/decritals_labelled/DLEO.440.536/C1525.137r.4.txt",26,False,True,313,"test",True,True,"reference",False
"DLEO.440.536","C1525.137v.1.txt","data/decritals_labelled/DLEO.440.536/C1525.137v.1.txt",26,False,True,314,"train",False,True,"train",False
"DLEO.440.536","C1525.137v.2.txt","data/decritals_labelled/DLEO.440.536/C1525.137v.2.txt",26,False,True,315,"train",False,True,"train",False
"DLEO.440.536","D1723.522.6.txt","data/decritals_labelled/DLEO.440.536/D1723.522.6.txt",26,False,True,316,"test",True,True,"reference",False
"DLEO.440.536","D1723.526.2.txt","data/decritals_labelled/DLEO.440.536/D1723.526.2.txt",26,False,True,317,"test",True,True,"reference",False
"DLEO.440.536","D1723.526.3.txt","data/decritals_labelled/DLEO.440.536/D1723.526.3.txt",26,False,True,318,"test",True,True,"reference",False
"DLEO.440.536","D1723.526.4.txt","data/decritals_labelled/DLEO.440.536/D1723.526.4.txt",26,False,True,319,"test",True,True,"query",True
"DLEO.440.536","D1723.526.5.txt","data/decritals_labelled/DLEO.440.536/D1723.526.5.txt",26,False,True,320,"test",True,True,"query",True
"DLEO.440.543","BerHam132.98v.1.txt","data/decritals_labelled/DLEO.440.543/BerHam132.98v.1.txt",2,False,True,321,"train",False,False,"train",False
"DLEO.440.543","BerHam132.98v.2.txt","data/decritals_labelled/DLEO.440.543/BerHam132.98v.2.txt",2,False,True,322,"train",False,False,"train",False
"DLEO.440.544","BerHam132.88v.1.txt","data/decritals_labelled/DLEO.440.544/BerHam132.88v.1.txt",51,False,True,323,"train",False,True,"train",False
"DLEO.440.544","BerHam132.89r.1.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89r.1.txt",51,False,True,324,"test",True,True,"reference",False
"DLEO.440.544","BerHam132.89r.2.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89r.2.txt",51,False,True,325,"train",False,True,"train",False
"DLEO.440.544","BerHam132.89v.1.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.1.txt",51,False,True,326,"test",True,True,"reference",False
"DLEO.440.544","BerHam132.89v.2.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.2.txt",51,False,True,327,"test",True,True,"reference",False
"DLEO.440.544","BerHam132.89v.3.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.3.txt",51,False,True,328,"test",True,True,"query",True
"DLEO.440.544","BerHam132.89v.4.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.4.txt",51,False,True,329,"test",True,True,"reference",False
"DLEO.440.544","BerHam132.89v.5.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.5.txt",51,False,True,330,"train",False,True,"train",False
"DLEO.440.544","BerHam132.89v.6.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.6.txt",51,False,True,331,"train",False,True,"train",False
"DLEO.440.544","BerHam132.89v.7.txt","data/decritals_labelled/DLEO.440.544/BerHam132.89v.7.txt",51,False,True,332,"test",True,True,"query",True
"DLEO.440.544","BerHam132.90r.1.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.1.txt",51,False,True,333,"test",True,True,"query",True
"DLEO.440.544","BerHam132.90r.2.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.2.txt",51,False,True,334,"test",True,True,"query",True
"DLEO.440.544","BerHam132.90r.3.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.3.txt",51,False,True,335,"test",True,True,"query",True
"DLEO.440.544","BerHam132.90r.4.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.4.txt",51,False,True,336,"train",False,True,"train",False
"DLEO.440.544","BerHam132.90r.5.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.5.txt",51,False,True,337,"test",True,True,"reference",False
"DLEO.440.544","BerHam132.90r.6.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.6.txt",51,False,True,338,"train",False,True,"train",False
"DLEO.440.544","BerHam132.90r.7.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.7.txt",51,False,True,339,"test",True,True,"query",True
"DLEO.440.544","BerHam132.90r.8.txt","data/decritals_labelled/DLEO.440.544/BerHam132.90r.8.txt",51,False,True,340,"test",True,True,"query",True
"DLEO.440.544","Brn425.13v.1.txt","data/decritals_labelled/DLEO.440.544/Brn425.13v.1.txt",51,False,True,341,"test",True,True,"reference",False
"DLEO.440.544","Brn425.13v.2.txt","data/decritals_labelled/DLEO.440.544/Brn425.13v.2.txt",51,False,True,342,"test",True,True,"query",True
"DLEO.440.544","Brn425.13v.3.txt","data/decritals_labelled/DLEO.440.544/Brn425.13v.3.txt",51,False,True,343,"train",False,True,"train",False
"DLEO.440.544","Brn425.13v.4.txt","data/decritals_labelled/DLEO.440.544/Brn425.13v.4.txt",51,False,True,344,"train",False,True,"train",False
"DLEO.440.544","Brn425.17r.2.txt","data/decritals_labelled/DLEO.440.544/Brn425.17r.2.txt",51,False,True,345,"test",True,True,"query",True
"DLEO.440.544","Brn425.22r.3.txt","data/decritals_labelled/DLEO.440.544/Brn425.22r.3.txt",51,False,True,346,"train",False,True,"train",False
"DLEO.440.544","Brn425.22v.1.txt","data/decritals_labelled/DLEO.440.544/Brn425.22v.1.txt",51,False,True,347,"test",True,True,"query",True
"DLEO.440.544","Brn425.50v.2.txt","data/decritals_labelled/DLEO.440.544/Brn425.50v.2.txt",51,False,True,348,"train",False,True,"train",False
"DLEO.440.544","C1525.132r.1.txt","data/decritals_labelled/DLEO.440.544/C1525.132r.1.txt",51,False,True,349,"test",True,True,"reference",False
"DLEO.440.544","C1525.132r.2.txt","data/decritals_labelled/DLEO.440.544/C1525.132r.2.txt",51,False,True,350,"train",False,True,"train",False
"DLEO.440.544","C1525.132r.3.txt","data/decritals_labelled/DLEO.440.544/C1525.132r.3.txt",51,False,True,351,"train",False,True,"train",False
"DLEO.440.544","C1525.132r.4.txt","data/decritals_labelled/DLEO.440.544/C1525.132r.4.txt",51,False,True,352,"test",True,True,"reference",False
"DLEO.440.544","C1525.132v.1.txt","data/decritals_labelled/DLEO.440.544/C1525.132v.1.txt",51,False,True,353,"test",True,True,"reference",False
"DLEO.440.544","C1525.132v.2.txt","data/decritals_labelled/DLEO.440.544/C1525.132v.2.txt",51,False,True,354,"train",False,True,"train",False
"DLEO.440.544","C1525.132v.3.txt","data/decritals_labelled/DLEO.440.544/C1525.132v.3.txt",51,False,True,355,"train",False,True,"train",False
"DLEO.440.544","C1525.132v.4.txt","data/decritals_labelled/DLEO.440.544/C1525.132v.4.txt",51,False,True,356,"train",False,True,"train",False
"DLEO.440.544","C1525.133r.1.txt","data/decritals_labelled/DLEO.440.544/C1525.133r.1.txt",51,False,True,357,"test",True,True,"query",True
"DLEO.440.544","C1525.133r.2.txt","data/decritals_labelled/DLEO.440.544/C1525.133r.2.txt",51,False,True,358,"test",True,True,"reference",False
"DLEO.440.544","C1525.133r.3.txt","data/decritals_labelled/DLEO.440.544/C1525.133r.3.txt",51,False,True,359,"test",True,True,"reference",False
"DLEO.440.544","C1525.133r.4.txt","data/decritals_labelled/DLEO.440.544/C1525.133r.4.txt",51,False,True,360,"test",True,True,"query",True
"DLEO.440.544","C1525.133v.1.txt","data/decritals_labelled/DLEO.440.544/C1525.133v.1.txt",51,False,True,361,"train",False,True,"train",False
"DLEO.440.544","C1525.133v.2.txt","data/decritals_labelled/DLEO.440.544/C1525.133v.2.txt",51,False,True,362,"train",False,True,"train",False
"DLEO.440.544","C1525.133v.3.txt","data/decritals_labelled/DLEO.440.544/C1525.133v.3.txt",51,False,True,363,"train",False,True,"train",False
"DLEO.440.544","C1525.133v.4.txt","data/decritals_labelled/DLEO.440.544/C1525.133v.4.txt",51,False,True,364,"train",False,True,"train",False
"DLEO.440.544","D1723.518.21.txt","data/decritals_labelled/DLEO.440.544/D1723.518.21.txt",51,False,True,365,"test",True,True,"query",True
"DLEO.440.544","D1723.518.22.txt","data/decritals_labelled/DLEO.440.544/D1723.518.22.txt",51,False,True,366,"test",True,True,"reference",False
"DLEO.440.544","D1723.519.1.txt","data/decritals_labelled/DLEO.440.544/D1723.519.1.txt",51,False,True,367,"train",False,True,"train",False
"DLEO.440.544","D1723.519.2.txt","data/decritals_labelled/DLEO.440.544/D1723.519.2.txt",51,False,True,368,"train",False,True,"train",False
"DLEO.440.544","D1723.521.7.txt","data/decritals_labelled/DLEO.440.544/D1723.521.7.txt",51,False,True,369,"train",False,True,"train",False
"DLEO.440.544","D1723.525.11.txt","data/decritals_labelled/DLEO.440.544/D1723.525.11.txt",51,False,True,370,"train",False,True,"train",False
"DLEO.440.544","D1723.526.1.txt","data/decritals_labelled/DLEO.440.544/D1723.526.1.txt",51,False,True,371,"train",False,True,"train",False
"DLEO.440.544","D1723.550.3.txt","data/decritals_labelled/DLEO.440.544/D1723.550.3.txt",51,False,True,372,"train",False,True,"train",False
"DLEO.440.544","Kob58.1r.1.txt","data/decritals_labelled/DLEO.440.544/Kob58.1r.1.txt",51,False,True,373,"test",True,True,"reference",False
"DLEO.440.545","BerHam132.103r.1.txt","data/decritals_labelled/DLEO.440.545/BerHam132.103r.1.txt",1,True,False,374,"train",False,False,"train",False
"DLEO.440.†551","BerHam132.95r.1.txt","data/decritals_labelled/DLEO.440.†551/BerHam132.95r.1.txt",1,True,False,375,"test",False,False,"query",False
