query_file_id,query_path,query_folder_id,pos_partner_file_id,pos_partner_path,neg_partner_file_id,neg_partner_path,neg_partner_folder_id
296,/u/irowerojas/localLatin/canon/CANT.328.9/D1723.563.1.txt,CANT.328.9,293,/u/irowerojas/localLatin/canon/CANT.328.9/BAV1341.17r.7.txt,1162,/u/irowerojas/localLatin/canon/Can.apost.40/C1525.7r.2.txt,Can.apost.40
346,/u/irowerojas/localLatin/canon/CARL.501?.25/Brn425.14r.1.txt,CARL.501?.25,347,/u/irowerojas/localLatin/canon/CARL.501?.25/Brn425.31v.4.txt,480,/u/irowerojas/localLatin/canon/CGAN.355.13/C1525.25v.3.txt,CGAN.355.13
347,/u/irowerojas/localLatin/canon/CARL.501?.25/Brn425.31v.4.txt,CARL.501?.25,346,/u/irowerojas/localLatin/canon/CARL.501?.25/Brn425.14r.1.txt,1136,/u/irowerojas/localLatin/canon/Can.apost.36/C1525.6v.4.txt,Can.apost.36
399,/u/irowerojas/localLatin/canon/CCHA.451.10/BN2123.85r.5.txt,CCHA.451.10,400,/u/irowerojas/localLatin/canon/CCHA.451.10/Brn425.57r.7.txt,196,/u/irowerojas/localLatin/canon/CANT.328.11/Hat42.170r.1.txt,CANT.328.11
400,/u/irowerojas/localLatin/canon/CCHA.451.10/Brn425.57r.7.txt,CCHA.451.10,399,/u/irowerojas/localLatin/canon/CCHA.451.10/BN2123.85r.5.txt,953,/u/irowerojas/localLatin/canon/CTOU.567.18 (17)/WlfH1062.5v.2.txt,CTOU.567.18 (17)
474,/u/irowerojas/localLatin/canon/CGAN.355.11/D1723.538.10.txt,CGAN.355.11,475,/u/irowerojas/localLatin/canon/CGAN.355.11/Hat42.165r.4.txt,827,/u/irowerojas/localLatin/canon/CORL.511.16/Brn425.61v.2.txt,CORL.511.16
475,/u/irowerojas/localLatin/canon/CGAN.355.11/Hat42.165r.4.txt,CGAN.355.11,474,/u/irowerojas/localLatin/canon/CGAN.355.11/D1723.538.10.txt,458,/u/irowerojas/localLatin/canon/CEPA.517.37/BN2123.77r.3.txt,CEPA.517.37
483,/u/irowerojas/localLatin/canon/CGAN.355.14/BN2123.98r.8.txt,CGAN.355.14,485,/u/irowerojas/localLatin/canon/CGAN.355.14/Hat42.165v.2.txt,353,/u/irowerojas/localLatin/canon/CARL.501?.4/BAV1341.46r.4.txt,CARL.501?.4
485,/u/irowerojas/localLatin/canon/CGAN.355.14/Hat42.165v.2.txt,CGAN.355.14,483,/u/irowerojas/localLatin/canon/CGAN.355.14/BN2123.98r.8.txt,1078,/u/irowerojas/localLatin/canon/Can.apost.25/KoeD213.6v.8.txt,Can.apost.25
495,/u/irowerojas/localLatin/canon/CGAN.355.17/D1723.531.5.txt,CGAN.355.17,497,/u/irowerojas/localLatin/canon/CGAN.355.17/KoeD213.30v.2.txt,68,/u/irowerojas/localLatin/canon/CANC.314.11/Hat42.158r.2.txt,CANC.314.11
497,/u/irowerojas/localLatin/canon/CGAN.355.17/KoeD213.30v.2.txt,CGAN.355.17,495,/u/irowerojas/localLatin/canon/CGAN.355.17/D1723.531.5.txt,1040,/u/irowerojas/localLatin/canon/Can.apost.19/C1525.5v.3.txt,Can.apost.19
513,/u/irowerojas/localLatin/canon/CGAN.355.4/Brn425.57r.6.txt,CGAN.355.4,515,/u/irowerojas/localLatin/canon/CGAN.355.4/D1723.557.3.txt,332,/u/irowerojas/localLatin/canon/CARL.501?.17/BAV1341.46v.3.txt,CARL.501?.17
515,/u/irowerojas/localLatin/canon/CGAN.355.4/D1723.557.3.txt,CGAN.355.4,513,/u/irowerojas/localLatin/canon/CGAN.355.4/Brn425.57r.6.txt,480,/u/irowerojas/localLatin/canon/CGAN.355.13/C1525.25v.3.txt,CGAN.355.13
521,/u/irowerojas/localLatin/canon/CGAN.355.6/Brn425.36r.4.txt,CGAN.355.6,525,/u/irowerojas/localLatin/canon/CGAN.355.6/KoeD213.29v.4.txt,173,/u/irowerojas/localLatin/canon/CANC.314.7/KoeD213.22r.1.txt,CANC.314.7
525,/u/irowerojas/localLatin/canon/CGAN.355.6/KoeD213.29v.4.txt,CGAN.355.6,521,/u/irowerojas/localLatin/canon/CGAN.355.6/Brn425.36r.4.txt,1170,/u/irowerojas/localLatin/canon/Can.apost.41/KoeD213.9v.1.txt,Can.apost.41
528,/u/irowerojas/localLatin/canon/CGAN.355.7/C1525.25r.4.txt,CGAN.355.7,531,/u/irowerojas/localLatin/canon/CGAN.355.7/KoeD213.29v.5.txt,1120,/u/irowerojas/localLatin/canon/Can.apost.33/BAV1341.7v.3.txt,Can.apost.33
529,/u/irowerojas/localLatin/canon/CGAN.355.7/D1723.538.8.txt,CGAN.355.7,531,/u/irowerojas/localLatin/canon/CGAN.355.7/KoeD213.29v.5.txt,53,/u/irowerojas/localLatin/canon/CAGD.506.63/D1723.531.11.txt,CAGD.506.63
531,/u/irowerojas/localLatin/canon/CGAN.355.7/KoeD213.29v.5.txt,CGAN.355.7,529,/u/irowerojas/localLatin/canon/CGAN.355.7/D1723.538.8.txt,1119,/u/irowerojas/localLatin/canon/Can.apost.32/Vat5845.9r.1.txt,Can.apost.32
532,/u/irowerojas/localLatin/canon/CGAN.355.8/Brn425.36r.6.txt,CGAN.355.8,535,/u/irowerojas/localLatin/canon/CGAN.355.8/Hat42.165r.1.txt,691,/u/irowerojas/localLatin/canon/CNIC.325.11/KoeD213.13v.3.txt,CNIC.325.11
535,/u/irowerojas/localLatin/canon/CGAN.355.8/Hat42.165r.1.txt,CGAN.355.8,532,/u/irowerojas/localLatin/canon/CGAN.355.8/Brn425.36r.6.txt,670,/u/irowerojas/localLatin/canon/CNEO.315.8/BAV1341.13r.1.txt,CNEO.315.8
601,/u/irowerojas/localLatin/canon/CNEO.315.1/BAV1341.12v.16.txt,CNEO.315.1,607,/u/irowerojas/localLatin/canon/CNEO.315.1/KoeD213.25v.1.txt,997,/u/irowerojas/localLatin/canon/Can.apost.10/KoeD213.5v.1.txt,Can.apost.10
604,/u/irowerojas/localLatin/canon/CNEO.315.1/C1525.22v.1.txt,CNEO.315.1,601,/u/irowerojas/localLatin/canon/CNEO.315.1/BAV1341.12v.16.txt,710,/u/irowerojas/localLatin/canon/CNIC.325.16/BN2123.85v.7.txt,CNIC.325.16
607,/u/irowerojas/localLatin/canon/CNEO.315.1/KoeD213.25v.1.txt,CNEO.315.1,601,/u/irowerojas/localLatin/canon/CNEO.315.1/BAV1341.12v.16.txt,458,/u/irowerojas/localLatin/canon/CEPA.517.37/BN2123.77r.3.txt,CEPA.517.37
608,/u/irowerojas/localLatin/canon/CNEO.315.10/BAV1341.13r.3.txt,CNEO.315.10,612,/u/irowerojas/localLatin/canon/CNEO.315.10/Hat42.161v.1.txt,448,/u/irowerojas/localLatin/canon/CEPA.517.10/BN2123.85v.3.txt,CEPA.517.10
610,/u/irowerojas/localLatin/canon/CNEO.315.10/C1525.23r.3.txt,CNEO.315.10,608,/u/irowerojas/localLatin/canon/CNEO.315.10/BAV1341.13r.3.txt,772,/u/irowerojas/localLatin/canon/CNIC.325.9/Hat42.152v.1.txt,CNIC.325.9
612,/u/irowerojas/localLatin/canon/CNEO.315.10/Hat42.161v.1.txt,CNEO.315.10,608,/u/irowerojas/localLatin/canon/CNEO.315.10/BAV1341.13r.3.txt,1273,/u/irowerojas/localLatin/canon/RPWO.758.5/BAVPal582.5r.6.txt,RPWO.758.5
614,/u/irowerojas/localLatin/canon/CNEO.315.11/BAV1341.13r.4.txt,CNEO.315.11,617,/u/irowerojas/localLatin/canon/CNEO.315.11/KoeD213.26v.2.txt,1265,/u/irowerojas/localLatin/canon/RPWO.758.17/BAVPal582.5v.11.txt,RPWO.758.17
617,/u/irowerojas/localLatin/canon/CNEO.315.11/KoeD213.26v.2.txt,CNEO.315.11,614,/u/irowerojas/localLatin/canon/CNEO.315.11/BAV1341.13r.4.txt,525,/u/irowerojas/localLatin/canon/CGAN.355.6/KoeD213.29v.4.txt,CGAN.355.6
618,/u/irowerojas/localLatin/canon/CNEO.315.12/BAV1341.13r.5.txt,CNEO.315.12,622,/u/irowerojas/localLatin/canon/CNEO.315.12/D1723.555.10.txt,907,/u/irowerojas/localLatin/canon/CTOL.397.11/BAVPal575.4r.5.txt,CTOL.397.11
622,/u/irowerojas/localLatin/canon/CNEO.315.12/D1723.555.10.txt,CNEO.315.12,618,/u/irowerojas/localLatin/canon/CNEO.315.12/BAV1341.13r.5.txt,646,/u/irowerojas/localLatin/canon/CNEO.315.3/BAV1341.12v.18.txt,CNEO.315.3
623,/u/irowerojas/localLatin/canon/CNEO.315.12/Hat42.161v.3.txt,CNEO.315.12,618,/u/irowerojas/localLatin/canon/CNEO.315.12/BAV1341.13r.5.txt,448,/u/irowerojas/localLatin/canon/CEPA.517.10/BN2123.85v.3.txt,CEPA.517.10
627,/u/irowerojas/localLatin/canon/CNEO.315.13/BN2123.84v.4.txt,CNEO.315.13,631,/u/irowerojas/localLatin/canon/CNEO.315.13/Hat42.161v.4.txt,462,/u/irowerojas/localLatin/canon/CEPA.517.6/BN2123.86v.8.txt,CEPA.517.6
628,/u/irowerojas/localLatin/canon/CNEO.315.13/Brn425.56v.2.txt,CNEO.315.13,631,/u/irowerojas/localLatin/canon/CNEO.315.13/Hat42.161v.4.txt,767,/u/irowerojas/localLatin/canon/CNIC.325.8/Hat42.152r.3.txt,CNIC.325.8
630,/u/irowerojas/localLatin/canon/CNEO.315.13/D1723.556.3.txt,CNEO.315.13,627,/u/irowerojas/localLatin/canon/CNEO.315.13/BN2123.84v.4.txt,237,/u/irowerojas/localLatin/canon/CANT.328.20/BAV1341.18r.1.txt,CANT.328.20
631,/u/irowerojas/localLatin/canon/CNEO.315.13/Hat42.161v.4.txt,CNEO.315.13,628,/u/irowerojas/localLatin/canon/CNEO.315.13/Brn425.56v.2.txt,981,/u/irowerojas/localLatin/canon/CVAN.461.8/BN2123.85v.1.txt,CVAN.461.8
633,/u/irowerojas/localLatin/canon/CNEO.315.14/BAV1341.13r.7.txt,CNEO.315.14,636,/u/irowerojas/localLatin/canon/CNEO.315.14/D1723.556.8.txt,1138,/u/irowerojas/localLatin/canon/Can.apost.36/KoeD213.8r.2.txt,Can.apost.36
635,/u/irowerojas/localLatin/canon/CNEO.315.14/C1525.23v.1.txt,CNEO.315.14,636,/u/irowerojas/localLatin/canon/CNEO.315.14/D1723.556.8.txt,1005,/u/irowerojas/localLatin/canon/Can.apost.12/C1525.5r.3.txt,Can.apost.12
636,/u/irowerojas/localLatin/canon/CNEO.315.14/D1723.556.8.txt,CNEO.315.14,633,/u/irowerojas/localLatin/canon/CNEO.315.14/BAV1341.13r.7.txt,793,/u/irowerojas/localLatin/canon/CORA.441.2/Brn425.55v.11.txt,CORA.441.2
639,/u/irowerojas/localLatin/canon/CNEO.315.2/BAV1341.12v.17.txt,CNEO.315.2,640,/u/irowerojas/localLatin/canon/CNEO.315.2/BN2123.98r.9.txt,237,/u/irowerojas/localLatin/canon/CANT.328.20/BAV1341.18r.1.txt,CANT.328.20
640,/u/irowerojas/localLatin/canon/CNEO.315.2/BN2123.98r.9.txt,CNEO.315.2,639,/u/irowerojas/localLatin/canon/CNEO.315.2/BAV1341.12v.17.txt,1263,/u/irowerojas/localLatin/canon/RPWO.758.15/BAVPal582.5v.9.txt,RPWO.758.15
645,/u/irowerojas/localLatin/canon/CNEO.315.2/KoeD213.25v.2.txt,CNEO.315.2,640,/u/irowerojas/localLatin/canon/CNEO.315.2/BN2123.98r.9.txt,162,/u/irowerojas/localLatin/canon/CANC.314.5/BAV1341.11v.1.txt,CANC.314.5
646,/u/irowerojas/localLatin/canon/CNEO.315.3/BAV1341.12v.18.txt,CNEO.315.3,647,/u/irowerojas/localLatin/canon/CNEO.315.3/Brn425.24v.2.txt,237,/u/irowerojas/localLatin/canon/CANT.328.20/BAV1341.18r.1.txt,CANT.328.20
647,/u/irowerojas/localLatin/canon/CNEO.315.3/Brn425.24v.2.txt,CNEO.315.3,651,/u/irowerojas/localLatin/canon/CNEO.315.3/KoeD213.25v.3.txt,439,/u/irowerojas/localLatin/canon/CCHA.451.8/D1723.524.11.txt,CCHA.451.8
651,/u/irowerojas/localLatin/canon/CNEO.315.3/KoeD213.25v.3.txt,CNEO.315.3,647,/u/irowerojas/localLatin/canon/CNEO.315.3/Brn425.24v.2.txt,448,/u/irowerojas/localLatin/canon/CEPA.517.10/BN2123.85v.3.txt,CEPA.517.10
652,/u/irowerojas/localLatin/canon/CNEO.315.4/BAV1341.12v.19.txt,CNEO.315.4,655,/u/irowerojas/localLatin/canon/CNEO.315.4/KoeD213.25v.4.txt,789,/u/irowerojas/localLatin/canon/CORA.441.18/BAV1341.50r.3.txt,CORA.441.18
655,/u/irowerojas/localLatin/canon/CNEO.315.4/KoeD213.25v.4.txt,CNEO.315.4,652,/u/irowerojas/localLatin/canon/CNEO.315.4/BAV1341.12v.19.txt,817,/u/irowerojas/localLatin/canon/CORL.511.12/BAV1341.54v.23.txt,CORL.511.12
656,/u/irowerojas/localLatin/canon/CNEO.315.5/BAV1341.12v.20.txt,CNEO.315.5,658,/u/irowerojas/localLatin/canon/CNEO.315.5/Hat42.161r.2.txt,281,/u/irowerojas/localLatin/canon/CANT.328.6/Hat42.169r.2.txt,CANT.328.6
658,/u/irowerojas/localLatin/canon/CNEO.315.5/Hat42.161r.2.txt,CNEO.315.5,656,/u/irowerojas/localLatin/canon/CNEO.315.5/BAV1341.12v.20.txt,105,/u/irowerojas/localLatin/canon/CANC.314.18/KoeD213.24r.2.txt,CANC.314.18
660,/u/irowerojas/localLatin/canon/CNEO.315.6/BAV1341.12v.21.txt,CNEO.315.6,665,/u/irowerojas/localLatin/canon/CNEO.315.6/KoeD213.26r.2.txt,845,/u/irowerojas/localLatin/canon/CORL.511.22/WlfH1062.4v.3.txt,CORL.511.22
664,/u/irowerojas/localLatin/canon/CNEO.315.6/Hat42.161r.3.txt,CNEO.315.6,660,/u/irowerojas/localLatin/canon/CNEO.315.6/BAV1341.12v.21.txt,886,/u/irowerojas/localLatin/canon/CORL.538.8/BN2123.87r.3.txt,CORL.538.8
665,/u/irowerojas/localLatin/canon/CNEO.315.6/KoeD213.26r.2.txt,CNEO.315.6,660,/u/irowerojas/localLatin/canon/CNEO.315.6/BAV1341.12v.21.txt,376,/u/irowerojas/localLatin/canon/CAUX.561.26/Kob58.40r.2.txt,CAUX.561.26
666,/u/irowerojas/localLatin/canon/CNEO.315.7/BAV1341.12v.22.txt,CNEO.315.7,668,/u/irowerojas/localLatin/canon/CNEO.315.7/Hat42.161r.4.txt,261,/u/irowerojas/localLatin/canon/CANT.328.25/BAV1341.18r.6.txt,CANT.328.25
668,/u/irowerojas/localLatin/canon/CNEO.315.7/Hat42.161r.4.txt,CNEO.315.7,666,/u/irowerojas/localLatin/canon/CNEO.315.7/BAV1341.12v.22.txt,815,/u/irowerojas/localLatin/canon/CORL.511.1/CamCC279.68.1.txt,CORL.511.1
670,/u/irowerojas/localLatin/canon/CNEO.315.8/BAV1341.13r.1.txt,CNEO.315.8,674,/u/irowerojas/localLatin/canon/CNEO.315.8/KoeD213.26r.4.txt,591,/u/irowerojas/localLatin/canon/CMAC.585.2/BN2123.90r.8.txt,CMAC.585.2
674,/u/irowerojas/localLatin/canon/CNEO.315.8/KoeD213.26r.4.txt,CNEO.315.8,670,/u/irowerojas/localLatin/canon/CNEO.315.8/BAV1341.13r.1.txt,568,/u/irowerojas/localLatin/canon/CLAO.300.46/BN2123.88v.4.txt,CLAO.300.46
675,/u/irowerojas/localLatin/canon/CNEO.315.9/BAV1341.13r.2.txt,CNEO.315.9,676,/u/irowerojas/localLatin/canon/CNEO.315.9/C1525.23r.2.txt,1241,/u/irowerojas/localLatin/canon/Can.apost.8/Vat5845.7r.11.txt,Can.apost.8
676,/u/irowerojas/localLatin/canon/CNEO.315.9/C1525.23r.2.txt,CNEO.315.9,675,/u/irowerojas/localLatin/canon/CNEO.315.9/BAV1341.13r.2.txt,395,/u/irowerojas/localLatin/canon/CAUX.561.8/Kob58.36v.2.txt,CAUX.561.8
679,/u/irowerojas/localLatin/canon/CNIC.325.1/BN2123.76v.6.txt,CNIC.325.1,680,/u/irowerojas/localLatin/canon/CNIC.325.1/C1525.11r.1.txt,1005,/u/irowerojas/localLatin/canon/Can.apost.12/C1525.5r.3.txt,Can.apost.12
680,/u/irowerojas/localLatin/canon/CNIC.325.1/C1525.11r.1.txt,CNIC.325.1,679,/u/irowerojas/localLatin/canon/CNIC.325.1/BN2123.76v.6.txt,310,/u/irowerojas/localLatin/canon/CARL.314.18/BAV1341.45v.8.txt,CARL.314.18
686,/u/irowerojas/localLatin/canon/CNIC.325.11/BN2123.86v.10.txt,CNIC.325.11,687,/u/irowerojas/localLatin/canon/CNIC.325.11/Brn425.17v.1.txt,399,/u/irowerojas/localLatin/canon/CCHA.451.10/BN2123.85r.5.txt,CCHA.451.10
687,/u/irowerojas/localLatin/canon/CNIC.325.11/Brn425.17v.1.txt,CNIC.325.11,691,/u/irowerojas/localLatin/canon/CNIC.325.11/KoeD213.13v.3.txt,381,/u/irowerojas/localLatin/canon/CAUX.561.32/Kob58.40v.3.txt,CAUX.561.32
691,/u/irowerojas/localLatin/canon/CNIC.325.11/KoeD213.13v.3.txt,CNIC.325.11,687,/u/irowerojas/localLatin/canon/CNIC.325.11/Brn425.17v.1.txt,919,/u/irowerojas/localLatin/canon/CTOL.397.4/BAVPal575.3v.4.txt,CTOL.397.4
693,/u/irowerojas/localLatin/canon/CNIC.325.12/Brn425.17v.2.txt,CNIC.325.12,695,/u/irowerojas/localLatin/canon/CNIC.325.12/D1723.522.3.txt,820,/u/irowerojas/localLatin/canon/CORL.511.14/BN2123.93v.6.txt,CORL.511.14
695,/u/irowerojas/localLatin/canon/CNIC.325.12/D1723.522.3.txt,CNIC.325.12,696,/u/irowerojas/localLatin/canon/CNIC.325.12/Hat42.153r.2.txt,1006,/u/irowerojas/localLatin/canon/Can.apost.12/Hat42.145r.2.txt,Can.apost.12
696,/u/irowerojas/localLatin/canon/CNIC.325.12/Hat42.153r.2.txt,CNIC.325.12,693,/u/irowerojas/localLatin/canon/CNIC.325.12/Brn425.17v.2.txt,315,/u/irowerojas/localLatin/canon/CARL.314.22/BAV1341.45v.12.txt,CARL.314.22
699,/u/irowerojas/localLatin/canon/CNIC.325.13/Brn425.15v.4.txt,CNIC.325.13,703,/u/irowerojas/localLatin/canon/CNIC.325.13/KoeD213.14v.1.txt,959,/u/irowerojas/localLatin/canon/CTUR.439.6/BAV1341.48r.4.txt,CTUR.439.6
700,/u/irowerojas/localLatin/canon/CNIC.325.13/C1525.12v.3.txt,CNIC.325.13,699,/u/irowerojas/localLatin/canon/CNIC.325.13/Brn425.15v.4.txt,1105,/u/irowerojas/localLatin/canon/Can.apost.30/BAV1341.7r.24.txt,Can.apost.30
703,/u/irowerojas/localLatin/canon/CNIC.325.13/KoeD213.14v.1.txt,CNIC.325.13,700,/u/irowerojas/localLatin/canon/CNIC.325.13/C1525.12v.3.txt,934,/u/irowerojas/localLatin/canon/CTOL.598.12/WlfH1062.10r.1.txt,CTOL.598.12
710,/u/irowerojas/localLatin/canon/CNIC.325.16/BN2123.85v.7.txt,CNIC.325.16,713,/u/irowerojas/localLatin/canon/CNIC.325.16/D1723.556.6.txt,318,/u/irowerojas/localLatin/canon/CARL.314.5/BAV1341.45r.28.txt,CARL.314.5
712,/u/irowerojas/localLatin/canon/CNIC.325.16/C1525.13r.2.txt,CNIC.325.16,710,/u/irowerojas/localLatin/canon/CNIC.325.16/BN2123.85v.7.txt,597,/u/irowerojas/localLatin/canon/CMEA.845.10/WlfH1062.17v.2.txt,CMEA.845.10
713,/u/irowerojas/localLatin/canon/CNIC.325.16/D1723.556.6.txt,CNIC.325.16,710,/u/irowerojas/localLatin/canon/CNIC.325.16/BN2123.85v.7.txt,532,/u/irowerojas/localLatin/canon/CGAN.355.8/Brn425.36r.6.txt,CGAN.355.8
716,/u/irowerojas/localLatin/canon/CNIC.325.17/BN2123.86r.1.txt,CNIC.325.17,717,/u/irowerojas/localLatin/canon/CNIC.325.17/C1525.13r.3.txt,310,/u/irowerojas/localLatin/canon/CARL.314.18/BAV1341.45v.8.txt,CARL.314.18
717,/u/irowerojas/localLatin/canon/CNIC.325.17/C1525.13r.3.txt,CNIC.325.17,716,/u/irowerojas/localLatin/canon/CNIC.325.17/BN2123.86r.1.txt,699,/u/irowerojas/localLatin/canon/CNIC.325.13/Brn425.15v.4.txt,CNIC.325.13
720,/u/irowerojas/localLatin/canon/CNIC.325.18/BN2123.86r.2.txt,CNIC.325.18,724,/u/irowerojas/localLatin/canon/CNIC.325.18/KoeD213.14v.2.txt,1261,/u/irowerojas/localLatin/canon/RPWO.758.13/BAVPal582.5v.7.txt,RPWO.758.13
724,/u/irowerojas/localLatin/canon/CNIC.325.18/KoeD213.14v.2.txt,CNIC.325.18,720,/u/irowerojas/localLatin/canon/CNIC.325.18/BN2123.86r.2.txt,1155,/u/irowerojas/localLatin/canon/Can.apost.39/Vat5845.9v.2.txt,Can.apost.39
725,/u/irowerojas/localLatin/canon/CNIC.325.19/BN2123.96r.5.txt,CNIC.325.19,727,/u/irowerojas/localLatin/canon/CNIC.325.19/Hat42.154v.2.txt,2,/u/irowerojas/localLatin/canon/CAGD.506.15/Brn425.14v.1.txt,CAGD.506.15
727,/u/irowerojas/localLatin/canon/CNIC.325.19/Hat42.154v.2.txt,CNIC.325.19,725,/u/irowerojas/localLatin/canon/CNIC.325.19/BN2123.96r.5.txt,610,/u/irowerojas/localLatin/canon/CNEO.315.10/C1525.23r.3.txt,CNEO.315.10
732,/u/irowerojas/localLatin/canon/CNIC.325.2/Hat42.150v.2.txt,CNIC.325.2,733,/u/irowerojas/localLatin/canon/CNIC.325.2/KoeD213.11v.1.txt,511,/u/irowerojas/localLatin/canon/CGAN.355.3/Hat42.164v.2.txt,CGAN.355.3
733,/u/irowerojas/localLatin/canon/CNIC.325.2/KoeD213.11v.1.txt,CNIC.325.2,732,/u/irowerojas/localLatin/canon/CNIC.325.2/Hat42.150v.2.txt,902,/u/irowerojas/localLatin/canon/CSEV.619.10/WlfH1062.15r.1.txt,CSEV.619.10
734,/u/irowerojas/localLatin/canon/CNIC.325.20/BN2123.97r.10.txt,CNIC.325.20,737,/u/irowerojas/localLatin/canon/CNIC.325.20/KoeD213.16r.2.txt,70,/u/irowerojas/localLatin/canon/CANC.314.12/BAV1341.11v.8.txt,CANC.314.12
737,/u/irowerojas/localLatin/canon/CNIC.325.20/KoeD213.16r.2.txt,CNIC.325.20,734,/u/irowerojas/localLatin/canon/CNIC.325.20/BN2123.97r.10.txt,332,/u/irowerojas/localLatin/canon/CARL.501?.17/BAV1341.46v.3.txt,CARL.501?.17
742,/u/irowerojas/localLatin/canon/CNIC.325.3/BN2123.96v.8.txt,CNIC.325.3,744,/u/irowerojas/localLatin/canon/CNIC.325.3/C1525.11r.3.txt,17,/u/irowerojas/localLatin/canon/CAGD.506.32/BN2123.95r.3.txt,CAGD.506.32
744,/u/irowerojas/localLatin/canon/CNIC.325.3/C1525.11r.3.txt,CNIC.325.3,742,/u/irowerojas/localLatin/canon/CNIC.325.3/BN2123.96v.8.txt,203,/u/irowerojas/localLatin/canon/CANT.328.13/Brn425.58v.1.txt,CANT.328.13
745,/u/irowerojas/localLatin/canon/CNIC.325.3/D1723.524.9.txt,CNIC.325.3,742,/u/irowerojas/localLatin/canon/CNIC.325.3/BN2123.96v.8.txt,412,/u/irowerojas/localLatin/canon/CCHA.451.18/Brn425.29v.1.txt,CCHA.451.18
748,/u/irowerojas/localLatin/canon/CNIC.325.4/BN2123.81v.6.txt,CNIC.325.4,751,/u/irowerojas/localLatin/canon/CNIC.325.4/D1723.557.9.txt,822,/u/irowerojas/localLatin/canon/CORL.511.15/BN2123.93v.7.txt,CORL.511.15
751,/u/irowerojas/localLatin/canon/CNIC.325.4/D1723.557.9.txt,CNIC.325.4,753,/u/irowerojas/localLatin/canon/CNIC.325.4/KoeD213.12r.2.txt,106,/u/irowerojas/localLatin/canon/CANC.314.19/BAV1341.12r.6.txt,CANC.314.19
753,/u/irowerojas/localLatin/canon/CNIC.325.4/KoeD213.12r.2.txt,CNIC.325.4,751,/u/irowerojas/localLatin/canon/CNIC.325.4/D1723.557.9.txt,1266,/u/irowerojas/localLatin/canon/RPWO.758.18/BAVPal582.6r.1.txt,RPWO.758.18
754,/u/irowerojas/localLatin/canon/CNIC.325.5/BN2123.76r.3.txt,CNIC.325.5,755,/u/irowerojas/localLatin/canon/CNIC.325.5/C1525.11v.2.txt,1189,/u/irowerojas/localLatin/canon/Can.apost.45/C1525.7v.2.txt,Can.apost.45
755,/u/irowerojas/localLatin/canon/CNIC.325.5/C1525.11v.2.txt,CNIC.325.5,754,/u/irowerojas/localLatin/canon/CNIC.325.5/BN2123.76r.3.txt,1262,/u/irowerojas/localLatin/canon/RPWO.758.14/BAVPal582.5v.8.txt,RPWO.758.14
758,/u/irowerojas/localLatin/canon/CNIC.325.6/BN2123.81r.6.txt,CNIC.325.6,760,/u/irowerojas/localLatin/canon/CNIC.325.6/Hat42.152r.1.txt,849,/u/irowerojas/localLatin/canon/CORL.511.25/BN2123.90r.7.txt,CORL.511.25
760,/u/irowerojas/localLatin/canon/CNIC.325.6/Hat42.152r.1.txt,CNIC.325.6,758,/u/irowerojas/localLatin/canon/CNIC.325.6/BN2123.81r.6.txt,855,/u/irowerojas/localLatin/canon/CORL.511.26/D1723.544.5.txt,CORL.511.26
762,/u/irowerojas/localLatin/canon/CNIC.325.7/BN2123.82r.1.txt,CNIC.325.7,764,/u/irowerojas/localLatin/canon/CNIC.325.7/Hat42.152r.2.txt,216,/u/irowerojas/localLatin/canon/CANT.328.16/Brn425.64r.3.txt,CANT.328.16
764,/u/irowerojas/localLatin/canon/CNIC.325.7/Hat42.152r.2.txt,CNIC.325.7,762,/u/irowerojas/localLatin/canon/CNIC.325.7/BN2123.82r.1.txt,511,/u/irowerojas/localLatin/canon/CGAN.355.3/Hat42.164v.2.txt,CGAN.355.3
769,/u/irowerojas/localLatin/canon/CNIC.325.9/Brn425.20r.2.txt,CNIC.325.9,772,/u/irowerojas/localLatin/canon/CNIC.325.9/Hat42.152v.1.txt,452,/u/irowerojas/localLatin/canon/CEPA.517.22/BN2123.87r.2.txt,CEPA.517.22
772,/u/irowerojas/localLatin/canon/CNIC.325.9/Hat42.152v.1.txt,CNIC.325.9,769,/u/irowerojas/localLatin/canon/CNIC.325.9/Brn425.20r.2.txt,235,/u/irowerojas/localLatin/canon/CANT.328.2/C1525.27v.1.txt,CANT.328.2
791,/u/irowerojas/localLatin/canon/CORA.441.2/BAV1341.49v.11.txt,CORA.441.2,793,/u/irowerojas/localLatin/canon/CORA.441.2/Brn425.55v.11.txt,1003,/u/irowerojas/localLatin/canon/Can.apost.11/Vat5845.7v.3.txt,Can.apost.11
793,/u/irowerojas/localLatin/canon/CORA.441.2/Brn425.55v.11.txt,CORA.441.2,791,/u/irowerojas/localLatin/canon/CORA.441.2/BAV1341.49v.11.txt,933,/u/irowerojas/localLatin/canon/CTOL.589.3/WlfH1062.7r.2.txt,CTOL.589.3
822,/u/irowerojas/localLatin/canon/CORL.511.15/BN2123.93v.7.txt,CORL.511.15,823,/u/irowerojas/localLatin/canon/CORL.511.15/Brn425.39r.3.txt,203,/u/irowerojas/localLatin/canon/CANT.328.13/Brn425.58v.1.txt,CANT.328.13
823,/u/irowerojas/localLatin/canon/CORL.511.15/Brn425.39r.3.txt,CORL.511.15,822,/u/irowerojas/localLatin/canon/CORL.511.15/BN2123.93v.7.txt,321,/u/irowerojas/localLatin/canon/CARL.314.7/Brn425.64v.2.txt,CARL.314.7
